platform_id,ptt,time,location_class,li,latitude,longitude,alt_lat,alt_lon,number_messages,number_messages_gt_120db,best_level,duration,dist,frequency,v_mask,alt,source,est_speed,km_from_home,old_lq,location_quality_index,nops,deleted,actual_ptt,km_from_haul,sst,error_radius,semi_major_axis,semi_minor_axis,ellipse_orientation,hdop,satellite,diag_id,z
eb04-001-16,120349,8/7/2016 20:42,2,,70.83011,-155.43321,70.83011,-155.43321,4,0,-121,398,,401677715.5,20,,,0.01,825.612,,50,3,,120349,,,354,1604,78,103,431,MA,20734934,0
eb04-001-16,120349,8/7/2016 20:46,B,,70.82051,-155.40597,70.82051,-155.40598,1,0,-137,0,,401677718.5,0,,,0.02,283.027,,6,3,,120349,,,4500,92258,219,109,7474,NN,20734935,0
eb04-001-16,120349,8/7/2016 23:11,B,,70.81931,-155.4037,70.81931,-155.4037,1,0,-135,0,,401677716.9,0,,,0.03,283.044,,8,3,,120349,,,3845,16499,895,104,8507,NP,20737387,0
eb04-001-16,120349,8/8/2016 4:03,B,,70.81957,-155.42008,70.81957,-155.42007,1,0,-128,0,,401677717.1,0,,,0.21,282.516,,8,2,,120349,,,3151,22036,450,93,8040,NK,20772355,0
eb04-001-16,120349,8/8/2016 5:05,B,,70.82257,-155.45813,70.82257,-155.45813,1,0,-126,0,,401677708,0,,,0.32,281.407,,8,3,,120349,,,3089,24723,385,92,8734,MA,20777187,0
eb04-001-16,120349,8/8/2016 5:49,1,,70.82066,-155.44025,70.82066,-155.44025,6,0,-127,367,,401677704.1,0,,,0.48,281.904,,58,3,,120349,,,519,13379,20,78,794,MB,20779578,0
eb04-001-16,120349,8/8/2016 6:37,B,,70.83662,-155.4651,70.83662,-155.4651,2,0,-124,186,,401677699.3,0,,,0.47,281.862,,8,2,,120349,,,1040,39321,27,81,2049,MA,20781962,0
eb04-001-16,120349,8/8/2016 7:09,A,,70.8407,-155.46875,70.8407,-155.46875,3,0,-127,483,,401677700.9,0,,,0.15,281.943,,8,3,,120349,,,344,3398,34,85,929,SR,20781963,0
eb04-001-16,120349,8/8/2016 11:19,3,,70.84696,-155.46098,70.84696,-155.46098,8,0,-130,373,,401677699.4,0,,,0.08,282.506,,58,3,,120349,,,201,335,120,104,452,NP,20789057,0
eb04-001-16,120349,8/8/2016 14:43,1,,70.8457,-155.49502,70.8457,-155.49503,5,0,-130,312,,401677701,0,,,0.09,281.329,,58,3,,120349,,,1445,148075,14,98,3048,NP,20800718,0
eb04-001-16,120349,8/8/2016 18:58,3,,70.83946,-155.46524,70.83946,-155.46524,10,0,-123,577,,401677701.2,0,,,0.12,281.997,,58,2,,120349,,,140,867,22,102,244,NN,20812700,0
eb04-001-16,120349,8/8/2016 19:16,3,,70.84087,-155.46794,70.84087,-155.46794,8,0,-127,597,,401677701.9,0,,,0.23,281.978,,56,3,,120349,,,168,743,38,102,177,NK,20812701,0
eb04-001-16,120349,8/8/2016 19:42,3,,70.84432,-155.46108,70.84432,-155.46107,8,0,-129,470,,401677702,0,,,0.22,282.372,,56,3,,120349,,,127,364,44,93,201,NP,20812702,0
eb04-001-16,120349,8/8/2016 20:55,2,,70.84433,-155.47815,70.84433,-155.47815,7,0,-127,334,,401677710.3,0,,,0.11,281.814,,58,3,,120349,,,251,1026,61,111,363,NK,20817582,0
eb04-001-16,120349,8/8/2016 21:21,B,,70.84488,-155.48092,70.84488,-155.48093,1,0,-128,0,,401677706.6,0,,,-1,281.789,,6,3,,120349,,,1116,3362,370,90,1979,MB,20817583,0
eb04-001-16,120349,8/8/2016 21:21,B,,70.84507,-155.48001,70.84507,-155.48001,1,0,-124,0,,401677710.1,0,,,-1,281.789,,0,3,,120349,,,1005,3117,323,90,1950,NP,20817584,0
eb04-001-16,120349,8/9/2016 0:00,B,,70.93329,-155.59041,70.93329,-155.59041,2,0,-133,169,,401677693.6,20,,,,,,8,3,,120349,,,1311,48521,35,81,3159,NN,20845050,0
eb04-001-16,120349,8/9/2016 0:15,A,,70.95169,-155.51392,70.95169,-155.51392,3,0,-128,360,,401677702.6,0,,,1.03,286.171,,6,3,,120349,,,182,1126,29,89,404,NK,20845051,0
eb04-001-16,120349,8/9/2016 0:43,3,,70.96496,-155.50018,70.96496,-155.50018,6,0,-127,532,,401677700.9,0,,,1.14,287.318,,66,3,,120349,,,135,731,24,91,200,NP,20854679,0
eb04-001-16,120349,8/9/2016 1:18,3,,70.99017,-155.51157,70.99017,-155.51157,4,0,-127,534,,401677699.1,0,,,0.9,288.321,,58,3,,120349,,,227,1041,49,92,323,MA,20854680,0
eb04-001-16,120349,8/9/2016 1:35,2,,70.99411,-155.50758,70.99411,-155.50758,5,0,-125,592,,401677702.3,0,,,0.95,288.662,,56,3,,120349,,,311,1443,67,77,266,NN,20854681,0
eb04-001-16,120349,8/9/2016 1:53,A,,71.00725,-155.49493,71.00725,-155.49493,3,0,-128,421,,401677701.1,0,,,1.18,289.781,,8,3,,120349,,,220,938,51,85,531,NK,20854682,0
eb04-001-16,120349,8/9/2016 5:01,3,,71.0974,-155.43364,71.0974,-155.43364,4,0,-129,344,,401677703.8,0,,,0.79,296.759,,68,3,,120349,,,161,375,69,100,355,NN,20859573,0
eb04-001-16,120349,8/9/2016 5:04,3,,71.09853,-155.43383,71.09853,-155.43382,5,0,-123,512,,401677702.4,0,,,0.91,296.819,,56,3,,120349,,,123,630,23,94,193,SR,20859574,0
eb04-001-16,120349,8/9/2016 5:14,B,,71.104,-155.42294,71.104,-155.42294,2,0,-131,349,,401677701.7,0,,,1.51,297.468,,6,3,,120349,,,342,1265,92,120,921,NK,20859575,0
eb04-001-16,120349,8/9/2016 5:28,2,,71.11317,-155.45401,71.11317,-155.45401,4,0,-130,356,,401677700,0,,,1.49,297.04,,56,3,,120349,,,335,7883,14,77,902,MB,20859576,0
eb04-001-16,120349,8/9/2016 6:15,A,,71.1407,-155.43117,71.1407,-155.43117,3,0,-122,528,,401677699.7,0,,,0.92,299.347,,8,3,,120349,,,388,13542,11,81,1053,MA,20859577,0
eb04-001-16,120349,8/9/2016 6:44,3,,71.15196,-155.43154,71.15196,-155.43153,4,0,-125,368,,401677698.4,0,,,0.6,299.999,,56,2,,120349,,,230,1938,27,102,358,SR,20859578,0
eb04-001-16,120349,8/9/2016 9:39,B,,71.19653,-155.45728,71.19653,-155.45728,2,0,-127,157,,401677693.1,0,,,1.09,301.881,,8,3,,120349,,,1248,18715,83,102,3517,MA,20867069,0
eb04-001-16,120349,8/9/2016 10:02,A,,71.19043,-155.3945,71.19043,-155.3945,3,0,-135,286,,401677701.2,0,,,1.18,303.409,,6,3,,120349,,,223,494,100,58,552,SR,20867070,0
eb04-001-16,120349,8/9/2016 12:45,B,,71.24831,-155.36325,71.24831,-155.36325,1,0,-129,0,,401677713.8,0,,,0.45,307.854,,8,3,,120349,,,1713,5215,562,88,4836,NP,20874707,0
eb04-001-16,120349,8/9/2016 13:55,B,,71.23962,-155.36932,71.23962,-155.36932,1,0,-129,0,,401677712.4,0,,,0.4,307.141,,8,3,,120349,,,2819,5508,1442,82,7967,NK,20877262,0
eb04-001-16,120349,8/9/2016 14:33,B,,71.24966,-155.35143,71.24966,-155.35143,1,0,-131,0,,401677706.7,0,,,0.45,308.29,,8,3,,120349,,,2815,4670,1696,85,7956,NP,20877263,0
eb04-001-16,120349,8/9/2016 16:40,B,,71.27183,-155.33063,71.27183,-155.33063,1,0,-126,0,,401677694,0,,,-1,308.634,,8,3,,120349,,,2205,8563,567,99,6228,SR,20887387,0
eb04-001-16,120349,8/9/2016 16:40,B,,71.24676,-155.334,71.24676,-155.334,1,0,-132,0,,401677708.5,0,,,-1,308.634,,0,3,,120349,,,2000,9076,440,95,5649,MA,20887388,0
eb04-001-16,120349,8/9/2016 18:22,B,,71.24665,-155.33374,71.24665,-155.33374,1,0,-128,0,,401677708.5,0,,,0.38,308.635,,8,3,,120349,,,2359,9759,570,94,6666,MA,20892398,0
eb04-001-16,120349,8/9/2016 20:07,B,,71.28954,-155.31361,71.28954,-155.31361,1,0,-135,0,,401677713.8,0,,,0.56,311.874,,8,3,,120349,,,2711,9342,786,90,7662,MA,20897293,0
eb04-001-16,120349,8/9/2016 23:54,B,,71.25863,-155.22336,71.25863,-155.22336,1,0,-129,0,,401677707.5,0,,,0.85,312.672,,8,3,,120349,,,3070,7001,1346,67,8679,NK,20929704,0
eb04-001-16,120349,8/10/2016 1:07,B,,71.30978,-155.17268,71.30978,-155.17268,1,0,-133,0,,401677707.5,0,,,0.72,317.308,,8,3,,120349,,,4444,14095,1401,53,12568,SR,20927191,0
eb04-001-16,120349,8/10/2016 4:52,B,,71.30064,-155.15926,71.30064,-155.15926,1,0,-130,0,,401677699.2,0,,,0.46,317.146,,8,3,,120349,,,2510,11903,529,82,7094,NK,20944917,0
eb04-001-16,120349,8/10/2016 10:54,B,,71.37158,-155.09055,71.37158,-155.09055,1,0,-134,0,,401677696.3,20,,,,814.734,,8,3,,120349,,,3268,18307,583,83,9238,NP,20954966,0
eb04-001-16,120349,8/10/2016 11:11,B,,71.2514,-155.67393,71.2514,-155.67393,2,0,-127,145,,401677717.9,0,,,0.72,298.847,,6,3,,120349,,,3957,27147,576,8,6538,SR,20954967,0
eb04-001-16,120349,8/10/2016 14:20,A,,71.31597,-155.76462,71.31597,-155.76462,3,0,-131,342,,401677714.9,20,,,0.7,838.367,,8,3,,120349,,,198,1262,31,91,354,NP,20962497,0
eb04-001-16,120349,8/10/2016 14:21,A,,71.3098,-155.73008,71.3098,-155.73009,3,0,-122,334,,401677714.2,0,,,0.49,300.995,,6,3,,120349,,,494,3846,63,78,403,SR,20962498,0
eb04-001-16,120349,8/10/2016 17:41,B,,71.34711,-155.78607,71.34711,-155.78607,1,0,-130,0,,401677727.9,0,,,0.35,301.874,,8,2,,120349,,,9494,25152,3583,99,4618,NP,20969774,0
eb04-001-16,120349,8/10/2016 21:25,B,,71.38447,-155.79155,71.38447,-155.79155,1,0,-123,0,,401677724.9,0,,,1.3,304.248,,8,3,,120349,,,13263,29800,5902,99,9122,MA,21010195,0
eb04-001-16,120349,8/10/2016 21:50,B,,71.35589,-155.75094,71.35589,-155.75095,1,0,-133,0,,401677718.2,0,,,1.95,303.461,,6,2,,120349,,,12983,17136,9835,132,10936,NK,21010196,0
eb04-001-16,120349,8/10/2016 22:13,B,,71.34628,-155.8056,71.34628,-155.8056,1,0,-133,0,,401677723.8,0,,,0.9,301.265,,8,2,,120349,,,10645,35876,3158,108,8960,MB,21010197,0
eb04-001-16,120349,8/10/2016 23:32,B,,71.33829,-155.80267,71.33829,-155.80267,1,0,-129,0,,401677710.8,0,,,-1,299.628,,8,3,,120349,,,3103,10328,932,103,8773,NK,21015472,0
eb04-001-16,120349,8/10/2016 23:32,A,,71.26272,-155.67194,71.26272,-155.67194,3,0,-129,594,,401677719.7,0,,,-1,299.628,,0,3,,120349,,,172,605,48,76,365,NN,21015473,0
eb04-001-16,120349,8/11/2016 0:18,A,,71.26781,-155.66523,71.26781,-155.66524,3,0,-129,568,,401677723.5,0,,,0.29,300.15,,8,3,,120349,,,252,726,87,74,474,NP,21020844,0
eb04-001-16,120349,8/11/2016 0:39,B,,71.26474,-155.6569,71.26474,-155.6569,1,0,-127,0,,401677719.3,0,,,0.43,300.197,,6,3,,120349,,,648,1911,219,89,1804,MA,21020845,0
eb04-001-16,120349,8/11/2016 1:05,A,,71.26185,-155.63685,71.26185,-155.63686,3,0,-124,280,,401677721.7,0,,,0.54,300.6,,8,3,,120349,,,149,466,47,82,268,NK,21020846,0
eb04-001-16,120349,8/11/2016 1:17,B,,71.25826,-155.63368,71.25826,-155.63368,2,0,-128,169,,401677722.5,0,,,0.35,300.465,,6,3,,120349,,,361,4259,30,95,967,NN,21020847,0
eb04-001-16,120349,8/11/2016 1:34,B,,71.25835,-155.63717,71.25835,-155.63718,1,0,-135,0,,401677723.8,0,,,0.32,300.368,,6,3,,120349,,,680,2614,176,92,1893,MB,21020848,0
eb04-001-16,120349,8/11/2016 2:06,B,,71.25379,-155.61356,71.25379,-155.61356,1,0,-130,0,,401677732.3,0,,,1.41,300.773,,7,3,,120349,,,994,3233,305,93,2791,NP,21020849,0
eb04-001-16,120349,8/11/2016 2:17,3,,71.26238,-155.64518,71.26238,-155.64519,4,0,-120,387,,401677730.9,0,,,1.24,300.39,,66,3,,120349,,,186,323,106,117,403,MA,21020851,0
eb04-001-16,120349,8/11/2016 2:18,B,,71.26685,-155.6438,71.26685,-155.6438,2,0,-133,257,,401677731.6,20,,,,,,6,3,,120349,,,268,977,73,97,457,SR,21020850,0
eb04-001-16,120349,8/11/2016 4:27,A,,71.27342,-155.64999,71.27342,-155.65,3,0,-125,271,,401677721.3,0,,,0.6,300.955,,8,3,,120349,,,812,17343,38,88,1248,NK,21028953,0
eb04-001-16,120349,8/11/2016 4:47,B,,71.26898,-155.68286,71.26898,-155.68286,2,0,-130,531,,401677715.8,0,,,0.73,299.711,,6,3,,120349,,,517,2509,106,107,1432,MB,21028954,0
eb04-001-16,120349,8/11/2016 5:39,A,,71.27239,-155.72235,71.27239,-155.72235,3,1,-118,511,,401677708.2,20,,,,836.659,,8,3,,120349,,,384,5587,26,73,1046,MA,21023538,0
eb04-001-16,120349,8/11/2016 5:40,B,,71.27453,-155.71492,71.27453,-155.71492,1,0,-125,0,,401677705.9,0,,,0.23,299.134,,6,3,,120349,,,503,4960,51,74,1394,SR,21023539,0
eb04-001-16,120349,8/11/2016 13:00,B,,71.26402,-155.7039,71.26402,-155.7039,1,0,-137,0,,401677706.3,0,,,0.29,298.778,,8,3,,120349,,,2643,7159,975,85,7469,NK,21045397,0
eb04-001-16,120349,8/11/2016 13:17,B,,71.26869,-155.70379,71.26869,-155.7038,1,0,-137,0,,401677714,0,,,0.42,299.082,,6,3,,120349,,,2738,7262,1031,85,7737,NN,21045398,0
eb04-001-16,120349,8/11/2016 13:54,B,,71.27437,-155.71262,71.27437,-155.71262,1,0,-125,0,,401677717.1,0,,,0.17,299.191,,8,3,,120349,,,2214,13530,362,77,6253,SR,21045399,0
eb04-001-16,120349,8/11/2016 14:57,B,,71.27348,-155.71159,71.27348,-155.7116,1,0,-137,0,,401677722.8,0,,,0.91,299.163,,8,3,,120349,,,2397,13151,436,78,6771,NN,21053369,0
eb04-001-16,120349,8/11/2016 15:36,B,,71.26476,-155.72703,71.26476,-155.72704,1,0,-125,0,,401677713.9,20,,,,,,8,3,,120349,,,2091,13145,332,83,5904,SR,21055963,0
eb04-001-16,120349,8/11/2016 15:43,A,,71.26395,-155.57741,71.26395,-155.57741,3,0,-124,642,,401677714.3,0,,,0.92,302.479,,6,3,,120349,,,351,6959,17,100,951,NP,21061138,0
eb04-001-16,120349,8/11/2016 15:54,B,,71.26375,-155.57683,71.26375,-155.57683,1,0,-133,0,,401677713.4,0,,,0.21,302.484,,6,3,,120349,,,567,2195,146,95,1580,MA,21061139,0
eb04-001-16,120349,8/11/2016 16:29,B,,71.25763,-155.56671,71.25763,-155.56671,2,0,-126,192,,401677714.2,0,,,0.48,302.395,,8,3,,120349,,,646,16562,25,79,1805,NK,21061140,0
eb04-001-16,120349,8/11/2016 16:40,A,,71.25726,-155.55582,71.25726,-155.55582,3,0,-130,547,,401677715.8,0,,,0.87,302.693,,6,3,,120349,,,235,565,98,114,600,NN,21061141,0
eb04-001-16,120349,8/11/2016 17:13,A,,71.24479,-155.50637,71.24479,-155.50636,3,0,-126,388,,401677720.1,0,,,1.23,303.375,,8,3,,120349,,,210,1031,42,102,474,SR,21063656,0
eb04-001-16,120349,8/11/2016 17:26,B,,71.24871,-155.47913,71.24871,-155.47913,2,0,-125,233,,401677719,0,,,0.97,304.428,,6,3,,120349,,,402,5772,28,102,1099,NP,21063657,0
eb04-001-16,120349,8/11/2016 17:34,B,,71.25001,-155.48582,71.25001,-155.48582,1,0,-131,0,,401677718.2,0,,,0.34,304.309,,6,3,,120349,,,584,2650,128,98,1627,MA,21063658,0
eb04-001-16,120349,8/11/2016 18:02,A,,71.24916,-155.4841,71.24916,-155.4841,3,0,-123,660,,401677717.8,0,,,1.11,304.308,,6,3,,120349,,,727,14910,35,100,2034,NK,21063659,0
eb04-001-16,120349,8/11/2016 18:22,A,,71.26683,-155.5306,71.26683,-155.5306,3,0,-121,444,,401677719.7,0,,,2.09,304.039,,8,3,,120349,,,1059,57842,19,101,2799,NN,21063660,0
eb04-001-16,120349,8/11/2016 19:05,A,,71.24748,-155.39816,71.24748,-155.39816,3,0,-127,550,,401677717.2,0,,,1.65,306.761,,8,2,,120349,,,181,483,67,104,374,NP,21063661,0
eb04-001-16,120349,8/11/2016 19:14,A,,71.24779,-155.37839,71.24779,-155.37839,3,0,-125,512,,401677715.2,0,,,1.01,307.37,,6,3,,120349,,,165,526,51,88,297,MA,21063662,0
eb04-001-16,120349,8/11/2016 19:41,B,,71.24157,-155.35076,71.24157,-155.35075,1,0,-135,0,,401677714.4,0,,,0.43,307.816,,8,3,,120349,,,894,2744,291,90,2377,NK,21063663,0
eb04-001-16,120349,8/11/2016 20:01,2,,71.24054,-155.3534,71.24054,-155.3534,4,0,-126,624,,401677713.9,0,,,0.46,307.674,,56,3,,120349,,,334,1453,76,97,283,NN,21063664,0
eb04-001-16,120349,8/11/2016 21:05,B,,71.22916,-155.27556,71.22916,-155.27556,2,0,-123,145,,401677718.7,0,,,0.67,309.325,,8,3,,120349,,,1521,8167,283,104,2343,MA,21096056,0
eb04-001-16,120349,8/11/2016 21:22,B,,71.23385,-155.28175,71.23385,-155.28175,1,0,-128,0,,401677718.3,0,,,0.61,309.42,,6,3,,120349,,,2298,12527,421,103,3986,NK,21096057,0
eb04-001-16,120349,8/11/2016 22:35,B,,71.22243,-155.20921,71.22243,-155.20921,1,0,-130,0,,401677717.2,0,,,0.64,310.928,,8,3,,120349,,,2107,8857,501,93,5952,MA,21077203,0
eb04-001-16,120349,8/11/2016 23:00,B,,71.22613,-155.2323,71.22613,-155.2323,1,0,-129,0,,401677717.5,0,,,0.38,310.45,,6,3,,120349,,,2533,13290,482,93,7158,NK,21077204,0
eb04-001-16,120349,8/12/2016 0:10,B,,71.22853,-155.24719,71.22853,-155.2472,1,0,-129,0,,401677716.8,0,,,0.45,310.143,,8,3,,120349,,,2403,18093,319,89,6791,NP,21077205,0
eb04-001-16,120349,8/12/2016 5:13,B,,71.20367,-154.87288,71.20367,-154.87288,1,0,-126,0,,401677717,0,,,-1,318.24,,8,3,,120349,,,3352,15425,728,88,9478,MA,21116963,0
eb04-001-16,120349,8/12/2016 5:13,B,,71.18574,-154.90165,71.18574,-154.90166,1,0,-134,0,,401677722.4,0,,,-1,318.24,,8,3,,120349,,,3328,18504,598,90,9407,SR,21116964,0
eb04-001-16,120349,8/12/2016 6:08,B,,71.22659,-155.12251,71.22659,-155.12251,1,0,-130,0,,401677729.9,20,,,,,,8,3,,120349,,,4264,40844,445,96,12059,NN,21116965,0
eb04-001-16,120349,8/12/2016 7:00,B,,71.21289,-154.99839,71.21289,-154.99838,1,1,-119,0,,401677730.9,0,,,0.71,316.8,,8,3,,120349,,,5150,50767,522,96,14565,MA,21116966,0
eb04-001-16,120349,8/12/2016 8:30,B,,71.22272,-154.89732,71.22272,-154.89732,1,0,-126,0,,401677719.3,0,,,1.01,320.468,,8,3,,120349,,,5178,69752,384,97,14643,SR,21116967,0
eb04-001-16,120349,8/12/2016 8:34,B,,71.27175,-155.17071,71.27175,-155.17072,2,0,-128,209,,401677717.8,20,,,,816.958,,8,3,,120349,,,2795,212914,36,90,7897,MA,21116968,0
eb04-001-16,120349,8/12/2016 10:31,B,,71.2873,-155.07584,71.2873,-155.07584,1,0,-137,0,,401677728.7,0,,,1.16,318.832,,8,3,,120349,,,2218,13651,360,87,6266,NP,21119205,0
eb04-001-16,120349,8/12/2016 11:47,B,,71.29642,-154.95426,71.29642,-154.95425,1,0,-126,0,,401677713.3,0,,,2.13,323.038,,8,3,,120349,,,1930,4890,761,77,5449,SR,21126004,0
eb04-001-16,120349,8/12/2016 12:13,A,,71.25255,-154.91007,71.25255,-154.91006,3,0,-132,362,,401677723.4,0,,,1.68,321.796,,6,3,,120349,,,185,432,79,83,400,NP,21132727,0
eb04-001-16,120349,8/12/2016 12:37,B,,71.25227,-154.90668,71.25227,-154.90668,2,0,-131,146,,401677727.3,0,,,0.31,321.884,,6,3,,120349,,,555,1886,163,103,1536,NK,21132728,0
eb04-001-16,120349,8/12/2016 13:06,B,,71.24443,-154.91496,71.24443,-154.91496,2,0,-133,231,,401677725.2,0,,,1.82,321.176,,6,3,,120349,,,703,6847,72,97,1959,NN,21132729,0
eb04-001-16,120349,8/12/2016 13:20,A,,71.22102,-154.91912,71.22102,-154.91911,3,0,-125,421,,401677721.6,0,,,2.1,319.701,,6,3,,120349,,,193,1277,29,76,346,SR,21134993,0
eb04-001-16,120349,8/12/2016 13:52,A,,71.20884,-154.96157,71.20884,-154.96156,3,0,-128,368,,401677720.6,0,,,0.87,317.698,,8,3,,120349,,,806,27058,24,96,1130,NP,21134994,0
eb04-001-16,120349,8/12/2016 14:18,A,,71.20679,-154.93267,71.20679,-154.93266,4,0,-128,465,,401677724.9,0,,,1.18,318.471,,6,3,,120349,,,310,1258,76,97,481,NK,21134995,0
eb04-001-16,120349,8/12/2016 14:50,A,,71.17888,-154.95487,71.17888,-154.95486,3,0,-131,396,,401677717.7,0,,,1.01,316.205,,8,3,,120349,,,246,431,140,89,532,NN,21134996,0
eb04-001-16,120349,8/12/2016 15:02,A,,71.18026,-154.95042,71.18026,-154.95042,3,0,-124,373,,401677719.8,0,,,0.98,316.42,,6,3,,120349,,,214,1558,29,88,433,SR,21134997,0
eb04-001-16,120349,8/12/2016 15:37,1,,71.16825,-155.03999,71.16825,-155.04,4,0,-123,717,,401677720.9,0,,,1.4,312.969,,58,3,,120349,,,578,5448,61,108,521,NP,21134998,0
eb04-001-16,120349,8/12/2016 15:57,3,,71.1638,-155.07702,71.1638,-155.07703,7,0,-125,709,,401677722,0,,,1.25,311.572,,56,3,,120349,,,157,533,46,92,189,NK,21134999,0
eb04-001-16,120349,8/12/2016 18:07,B,,71.14564,-155.14442,71.14564,-155.14442,1,0,-132,0,,401677698.7,20,,,,,,8,3,,120349,,,2713,8203,897,88,4263,MB,21141860,0
eb04-001-16,120349,8/12/2016 18:10,0,,71.19176,-155.35978,71.19176,-155.35979,4,0,-123,587,,401677723.7,0,,,0.72,304.54,,56,3,,120349,,,2744,48620,154,97,1412,NN,21141861,0
eb04-001-16,120349,8/12/2016 18:24,B,,71.19206,-155.3618,71.19206,-155.3618,1,0,-134,0,,401677723.7,0,,,0.56,304.497,,6,2,,120349,,,3000,15480,581,95,2182,SR,21141862,0
eb04-001-16,120349,8/12/2016 19:01,B,,71.18356,-155.38045,71.18356,-155.38045,1,0,-131,0,,401677729.3,20,,,,,,8,3,,120349,,,3567,13583,936,93,3179,NP,21141863,0
eb04-001-16,120349,8/12/2016 19:03,B,,71.17124,-155.376,71.17124,-155.376,2,0,-128,139,,401677726.5,0,,,1.25,302.829,,6,3,,120349,,,921,13469,63,92,2589,MA,21141864,0
eb04-001-16,120349,8/12/2016 19:18,3,,71.16554,-155.41033,71.16554,-155.41032,7,0,-123,598,,401677726.9,0,,,1.38,301.447,,56,3,,120349,,,127,682,23,103,212,NK,21141865,0
eb04-001-16,120349,8/12/2016 19:49,2,,71.14963,-155.45528,71.14963,-155.45528,4,0,-125,534,,401677726.5,0,,,1.19,299.137,,58,3,,120349,,,291,1031,82,94,285,NN,21141866,0
eb04-001-16,120349,8/12/2016 23:07,3,,71.03495,-155.52725,71.03495,-155.52725,5,0,-128,478,,401677729.6,0,,,2.11,290.307,,58,3,,120349,,,142,607,33,101,238,MB,21176049,0
eb04-001-16,120349,8/12/2016 23:09,3,,71.03209,-155.53098,71.03209,-155.53098,7,0,-124,617,,401677731.2,0,,,2.08,290.03,,56,3,,120349,,,134,308,57,91,192,NN,21176050,0
eb04-001-16,120349,8/12/2016 23:53,3,,71.00777,-155.54665,71.00777,-155.54665,4,0,-125,664,,401677726.8,0,,,1.66,288.183,,58,3,,120349,,,215,3663,12,84,520,NP,21180878,0
eb04-001-16,120349,8/12/2016 23:56,A,,71.00398,-155.55045,71.00398,-155.55045,3,0,-120,349,,401677727.8,0,,,1.73,287.854,,6,3,,120349,,,150,443,50,93,271,MA,21180877,0
eb04-001-16,120349,8/13/2016 0:14,3,,70.99591,-155.57675,70.99591,-155.57675,8,0,-123,551,,401677728.1,0,,,1.09,286.58,,56,3,,120349,,,157,278,87,72,237,NK,21180879,0
eb04-001-16,120349,8/13/2016 0:48,B,,70.97956,-155.60007,70.97956,-155.60007,2,0,-131,399,,401677728.3,0,,,1.99,284.945,,8,3,,120349,,,583,12233,27,95,1591,MB,21180880,0
eb04-001-16,120349,8/13/2016 0:52,A,,70.97637,-155.61948,70.97637,-155.61948,3,0,-127,269,,401677728.3,0,,,1.54,284.157,,6,3,,120349,,,232,730,73,60,477,NN,21180881,0
eb04-001-16,120349,8/13/2016 5:59,2,,70.96377,-155.6525,70.96377,-155.6525,6,0,-129,297,,401677720.5,0,,,0.81,282.423,,58,3,,120349,,,337,2074,54,78,641,NN,21188446,0
eb04-001-16,120349,8/13/2016 6:17,2,,70.95286,-155.62213,70.95286,-155.62213,9,0,-123,491,,401677716.9,0,,,1.71,282.791,,56,3,,120349,,,349,8977,13,100,618,SR,21198555,0
eb04-001-16,120349,8/13/2016 6:32,3,,70.95333,-155.66976,70.95333,-155.66975,10,0,-120,676,,401677714.9,0,,,1.3,281.307,,56,2,,120349,,,151,1532,14,83,226,MA,21198556,0
eb04-001-16,120349,8/13/2016 7:00,B,,70.94452,-155.68595,70.94452,-155.68594,1,0,-127,0,,401677715.5,0,,,0.86,280.314,,6,3,,120349,,,929,2964,291,90,2065,NK,21198557,0
eb04-001-16,120349,8/13/2016 9:32,3,,70.8664,-155.58642,70.8664,-155.58643,10,0,-125,642,,401677717.7,0,,,0.86,279.392,,58,3,,120349,,,158,515,48,92,173,SR,21198558,0
eb04-001-16,120349,8/13/2016 9:56,B,,70.85764,-155.5916,70.85764,-155.5916,1,0,-130,0,,401677717.2,0,,,0.87,278.779,,6,3,,120349,,,1208,3728,391,89,1902,MA,21198559,0
eb04-001-16,120349,8/13/2016 10:19,B,,70.86886,-155.56944,70.86886,-155.56944,2,0,-137,169,,401677727.6,0,,,0.7,280.068,,6,3,,120349,,,1092,8117,146,99,1912,NP,21198560,0
eb04-001-16,120349,8/13/2016 14:27,1,,70.83112,-155.49883,70.83112,-155.49883,8,0,-121,503,,401677717.8,0,,,0.2,280.487,,58,3,,120349,,,683,24647,18,79,910,SR,21208934,0
eb04-001-16,120349,8/13/2016 19:00,A,,70.8407,-155.49235,70.8407,-155.49236,3,0,-123,136,,401677702.7,0,,,0.31,281.169,,8,2,,120349,,,2695,44967,161,94,4571,NK,21221663,0
eb04-001-16,120349,8/13/2016 19:41,3,,70.83821,-155.45696,70.83821,-155.45695,8,0,-122,506,,401677697.5,0,,,0.29,282.208,,58,3,,120349,,,129,433,38,103,190,NN,21221664,0
eb04-001-16,120349,8/14/2016 0:42,2,,70.84254,-155.46159,70.84254,-155.4616,6,0,-127,580,,401677688.9,0,,,0.35,282.268,,58,3,,120349,,,254,712,90,67,243,NN,21256315,0
eb04-001-16,120349,8/14/2016 1:25,B,,70.82753,-155.45,70.82753,-155.45,2,0,-130,43,,401677689.5,0,,,0.45,281.915,,8,3,,120349,,,1567,8065,304,86,2063,NP,21267886,0
eb04-001-16,120349,8/14/2016 1:31,B,,70.82686,-155.45009,70.82686,-155.45009,1,0,-127,0,,401677687.6,0,,,0.23,281.879,,6,3,,120349,,,1561,7259,335,87,2252,NK,21267887,0
